time_s,sample_time,file_offset,c0_address,mapped_address,channel,register,data,same_wait_order_all,same_wait_order_selected,current_frac,current_low,current_high,current_16_8,loop_low,loop_high,loop_16,end,delta,volume_l,volume_r,control,bank,full_rom_address,type80_block,payload_index,enabled,audible,start_retrigger
5.185215,228668,0x0188B9,0x00B5,0xB5,6,cur_high,0x71,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
5.185238,228669,0x0188BE,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x13,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
5.185533,228682,0x0188C3,0x002C,0x2C,5,loop_mid,0x00,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
5.185533,228682,0x0188C7,0x00AC,0xAC,5,cur_mid,0x00,1,1,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_low_write
5.185556,228683,0x0188CC,0x002D,0x2D,5,loop_high,0xEA,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
5.185556,228683,0x0188D0,0x00AD,0xAD,5,cur_high,0xEA,1,1,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_pair_complete
5.185578,228684,0x0188D5,0x00AE,0xAE,5,ctrl,0x02,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,retrigger_commit
5.287755,233190,0x0188DC,0x0014,0x14,2,loop_mid,0x00,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,
5.287755,233190,0x0188E0,0x0094,0x94,2,cur_mid,0x00,1,1,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,current_low_write
5.287778,233191,0x0188E5,0x0015,0x15,2,loop_high,0x00,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,
5.287778,233191,0x0188E9,0x0095,0x95,2,cur_high,0x00,1,1,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,current_pair_complete
5.287800,233192,0x0188EE,0x0096,0x96,2,ctrl,0x02,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,retrigger_commit
5.288095,233205,0x0188F3,0x0032,0x32,6,vol_l,0x09,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x13,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.288095,233205,0x0188F7,0x0033,0x33,6,vol_r,0x09,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.288118,233206,0x0188FC,0x0034,0x34,6,loop_mid,0x00,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.288118,233206,0x018900,0x00B4,0xB4,6,cur_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
5.288118,233206,0x018904,0x0035,0x35,6,loop_high,0x71,2,2,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.288141,233207,0x018909,0x00B5,0xB5,6,cur_high,0x71,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
5.288163,233208,0x01890E,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
5.390884,237738,0x018915,0x0034,0x34,6,loop_mid,0x00,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.390884,237738,0x018919,0x00B4,0xB4,6,cur_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
5.390884,237738,0x01891D,0x0035,0x35,6,loop_high,0x71,2,2,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.390884,237738,0x018921,0x00B5,0xB5,6,cur_high,0x71,3,3,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
5.390930,237740,0x018926,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
5.391224,237753,0x01892B,0x002C,0x2C,5,loop_mid,0x00,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
5.391224,237753,0x01892F,0x00AC,0xAC,5,cur_mid,0x00,1,1,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_low_write
5.391224,237753,0x018933,0x002D,0x2D,5,loop_high,0xEA,2,2,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
5.391247,237754,0x018938,0x00AD,0xAD,5,cur_high,0xEA,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_pair_complete
5.391270,237755,0x01893D,0x00AE,0xAE,5,ctrl,0x02,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,retrigger_commit
5.493787,242276,0x018944,0x0034,0x34,6,loop_mid,0x00,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.493787,242276,0x018948,0x00B4,0xB4,6,cur_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
5.493810,242277,0x01894D,0x0035,0x35,6,loop_high,0x71,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.493810,242277,0x018951,0x00B5,0xB5,6,cur_high,0x71,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
5.493832,242278,0x018956,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x09,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
5.596508,246806,0x01895D,0x0014,0x14,2,loop_mid,0x00,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,
5.596508,246806,0x018961,0x0094,0x94,2,cur_mid,0x00,1,1,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,current_low_write
5.596508,246806,0x018965,0x0015,0x15,2,loop_high,0x00,2,2,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,
5.596508,246806,0x018969,0x0095,0x95,2,cur_high,0x00,3,3,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,current_pair_complete
5.596553,246808,0x01896E,0x0096,0x96,2,ctrl,0x02,0,0,0x01,0x00,0x00,0x000001,0x00,0x00,0x0000,0x0C,0x80,0x3F,0x3F,0x02,0x00000,0x000000,0,0x00000,1,1,retrigger_commit
5.596825,246820,0x018973,0x0032,0x32,6,vol_l,0x3F,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x09,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.596848,246821,0x018978,0x0033,0x33,6,vol_r,0x3F,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.596848,246821,0x01897C,0x0034,0x34,6,loop_mid,0x00,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.596848,246821,0x018980,0x00B4,0xB4,6,cur_mid,0x00,2,2,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_low_write
5.596871,246822,0x018985,0x0035,0x35,6,loop_high,0x71,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,
5.596871,246822,0x018989,0x00B5,0xB5,6,cur_high,0x71,1,1,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,current_pair_complete
5.596893,246823,0x01898E,0x00B6,0xB6,6,ctrl,0x0A,0,0,0x0B,0x00,0x71,0x71000B,0x00,0x71,0x7100,0x82,0xA0,0x3F,0x3F,0x0A,0x10000,0x017100,4,0x07B00,1,1,retrigger_commit
5.597188,246836,0x018993,0x002C,0x2C,5,loop_mid,0x00,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
5.597188,246836,0x018997,0x00AC,0xAC,5,cur_mid,0x00,1,1,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_low_write
5.597211,246837,0x01899C,0x002D,0x2D,5,loop_high,0xEA,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,
5.597211,246837,0x0189A0,0x00AD,0xAD,5,cur_high,0xEA,1,1,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,current_pair_complete
5.597234,246838,0x0189A5,0x00AE,0xAE,5,ctrl,0x02,0,0,0x03,0x00,0xEA,0xEA0003,0x00,0xEA,0xEA00,0xF1,0xA0,0x1E,0x0D,0x02,0x00000,0x00EA00,2,0x03C00,1,1,retrigger_commit
5.598163,246879,0x0189AC,0x0000,0x00,0,cur_low,0x42,0,0,0x42,0x00,0xA5,0xA50042,0x00,0xA5,0xA500,0xBA,0x75,0x2C,0x2C,0x8A,0x110000,0x11A500,8,0x11F00,1,1,
5.598186,246880,0x0189B1,0x0002,0x02,0,vol_l,0x26,0,0,0x42,0x00,0xA5,0xA50042,0x00,0xA5,0xA500,0xBA,0x75,0x26,0x2C,0x8A,0x110000,0x11A500,8,0x11F00,1,1,
5.598186,246880,0x0189B5,0x0003,0x03,0,vol_r,0x26,1,1,0x42,0x00,0xA5,0xA50042,0x00,0xA5,0xA500,0xBA,0x75,0x26,0x26,0x8A,0x110000,0x11A500,8,0x11F00,1,1,
5.598209,246881,0x0189BA,0x0004,0x04,0,loop_mid,0x00,0,0,0x42,0x00,0xA5,0xA50042,0x00,0xA5,0xA500,0xBA,0x75,0x26,0x26,0x8A,0x110000,0x11A500,8,0x11F00,1,1,
5.598209,246881,0x0189BE,0x0084,0x84,0,cur_mid,0x00,1,1,0x42,0x00,0xA5,0xA50042,0x00,0xA5,0xA500,0xBA,0x75,0x26,0x26,0x8A,0x110000,0x11A500,8,0x11F00,1,1,current_low_write
5.598231,246882,0x0189C3,0x0005,0x05,0,loop_high,0xD1,0,0,0x42,0x00,0xA5,0xA50042,0x00,0xD1,0xD100,0xBA,0x75,0x26,0x26,0x8A,0x110000,0x11A500,8,0x11F00,1,1,
